studentID,name,birthDate,address,schoolCode,"P5_subject_scores (Chi,Eng,Math,GS,VA,Music,PE)","P6_subject_scores (Chi,Eng,Math,GS,VA,Music,PE)",applicationID,choicePartB (Top 3 Choices)
KT2025862,Olivia Jones,09/29/2013,26 Hoi Yuen Road,KTPS016,"52,28,93,100,27,12,41","95,21,82,21,74,21,24",APP2025862,"KTSS014,KTSS013,KTSS001,KTSS017,KTSS005,KTSS006,KTSS019,KTSS011,KTSS020,KTSS008,KTSS012,KTSS018,KTSS010,KTSS009,KTSS007,KTSS015,KTSS003,KTSS004,KTSS016,KTSS002"
KT2025863,John Hernandez,03/08/2013,97 Hoi Yuen Road,KTPS003,"33,91,44,17,22,86,22","82,13,14,49,85,19,75",APP2025863,"KTSS019,KTSS008,KTSS010,KTSS005,KTSS015,KTSS012,KTSS016,KTSS002,KTSS018,KTSS009,KTSS007,KTSS017,KTSS011,KTSS003,KTSS013,KTSS014,KTSS006,KTSS001,KTSS020,KTSS004"
KT2025864,Alexander Jackson,01/27/2013,42 Kwun Tong Rd,KTPS015,"38,5,4,71,92,29,14","20,100,97,71,34,52,57",APP2025864,"KTSS004,KTSS001,KTSS016,KTSS017,KTSS007,KTSS008,KTSS015,KTSS010,KTSS003,KTSS002,KTSS020,KTSS013,KTSS012,KTSS005,KTSS019,KTSS018,KTSS011,KTSS009,KTSS014,KTSS006"
KT2025865,Mary Garcia,11/02/2013,20 Tsui Ping Rd,KTPS002,"2,7,42,75,100,33,74","28,47,59,7,16,73,59",APP2025865,"KTSS009,KTSS011,KTSS012,KTSS014,KTSS005,KTSS018,KTSS007,KTSS020,KTSS001,KTSS003,KTSS004,KTSS017,KTSS002,KTSS010,KTSS008,KTSS015,KTSS016,KTSS019,KTSS006,KTSS013"
KT2025866,Ethan Anderson,02/01/2013,100 Hoi Yuen Road,KTPS018,"61,99,89,74,95,70,56","49,91,84,80,76,30,14",APP2025866,"KTSS012,KTSS002,KTSS020,KTSS008,KTSS003,KTSS016,KTSS006,KTSS015,KTSS001,KTSS014,KTSS005,KTSS007,KTSS004,KTSS011,KTSS013,KTSS010,KTSS009,KTSS018,KTSS017,KTSS019"
KT2025867,Harper Wilson,01/07/2013,58 Hoi Yuen Road,KTPS020,"99,50,2,11,5,60,36","97,4,69,79,31,59,37",APP2025867,"KTSS020,KTSS004,KTSS014,KTSS001,KTSS012,KTSS005,KTSS007,KTSS011,KTSS009,KTSS008,KTSS015,KTSS018,KTSS016,KTSS006,KTSS013,KTSS002,KTSS019,KTSS003,KTSS010,KTSS017"
KT2025868,Ethan Thomas,12/23/2013,33 Lam Tin Road,KTPS015,"51,42,35,45,66,91,41","21,24,8,56,94,10,25",APP2025868,"KTSS015,KTSS010,KTSS008,KTSS006,KTSS014,KTSS013,KTSS009,KTSS007,KTSS019,KTSS018,KTSS017,KTSS003,KTSS001,KTSS005,KTSS002,KTSS004,KTSS020,KTSS011,KTSS012,KTSS016"
KT2025869,Emily Gonzalez,12/25/2013,24 Sau Mau Ping,KTPS007,"45,29,60,8,19,10,4","3,23,18,67,29,42,9",APP2025869,"KTSS020,KTSS016,KTSS010,KTSS014,KTSS009,KTSS004,KTSS008,KTSS005,KTSS003,KTSS012,KTSS001,KTSS015,KTSS013,KTSS019,KTSS018,KTSS002,KTSS011,KTSS017,KTSS006,KTSS007"
KT2025870,Olivia Moore,09/02/2013,4 Kwun Tong Rd,KTPS013,"17,52,25,18,51,56,53","17,66,12,56,68,2,26",APP2025870,"KTSS005,KTSS011,KTSS004,KTSS014,KTSS015,KTSS019,KTSS008,KTSS009,KTSS012,KTSS007,KTSS017,KTSS002,KTSS006,KTSS003,KTSS010,KTSS020,KTSS016,KTSS001,KTSS018,KTSS013"
KT2025871,Mia Anderson,04/16/2013,78 Kowloon Bay,KTPS013,"51,26,61,17,41,100,26","11,11,36,76,36,69,9",APP2025871,"KTSS016,KTSS007,KTSS014,KTSS003,KTSS004,KTSS017,KTSS006,KTSS020,KTSS012,KTSS011,KTSS018,KTSS002,KTSS019,KTSS008,KTSS015,KTSS010,KTSS001,KTSS009,KTSS013,KTSS005"
KT2025872,Sophia Gonzalez,01/20/2013,10 Kowloon Bay,KTPS002,"24,11,19,3,17,83,38","87,10,12,72,27,80,66",APP2025872,"KTSS012,KTSS008,KTSS014,KTSS005,KTSS006,KTSS004,KTSS015,KTSS011,KTSS017,KTSS001,KTSS019,KTSS002,KTSS018,KTSS009,KTSS013,KTSS007,KTSS016,KTSS020,KTSS010,KTSS003"
KT2025873,Benjamin Miller,03/29/2013,10 Ngau Tau Kok Rd,KTPS016,"25,49,3,18,35,24,81","29,35,26,88,93,49,34",APP2025873,"KTSS019,KTSS015,KTSS020,KTSS004,KTSS003,KTSS010,KTSS012,KTSS018,KTSS006,KTSS016,KTSS009,KTSS005,KTSS001,KTSS017,KTSS002,KTSS013,KTSS014,KTSS011,KTSS008,KTSS007"
KT2025874,William Smith,10/05/2013,36 Hoi Yuen Road,KTPS014,"40,81,11,26,16,10,50","82,16,10,41,9,85,43",APP2025874,"KTSS018,KTSS012,KTSS010,KTSS019,KTSS009,KTSS020,KTSS014,KTSS004,KTSS003,KTSS005,KTSS006,KTSS017,KTSS013,KTSS015,KTSS008,KTSS016,KTSS007,KTSS011,KTSS001,KTSS002"
KT2025875,Daniel Williams,07/08/2013,60 Kwun Tong Rd,KTPS011,"5,81,50,99,59,94,32","98,89,48,1,63,22,60",APP2025875,"KTSS006,KTSS005,KTSS004,KTSS003,KTSS014,KTSS007,KTSS019,KTSS002,KTSS015,KTSS013,KTSS012,KTSS020,KTSS010,KTSS016,KTSS001,KTSS017,KTSS008,KTSS011,KTSS009,KTSS018"
KT2025876,Harper Anderson,12/15/2013,11 Sau Mau Ping,KTPS009,"72,35,9,68,61,58,56","64,19,99,7,97,64,63",APP2025876,"KTSS013,KTSS005,KTSS012,KTSS007,KTSS014,KTSS006,KTSS009,KTSS018,KTSS001,KTSS017,KTSS020,KTSS019,KTSS011,KTSS008,KTSS002,KTSS010,KTSS016,KTSS003,KTSS015,KTSS004"
KT2025877,James Jones,08/20/2013,35 Hoi Yuen Road,KTPS007,"53,89,39,87,34,16,15","98,14,87,42,92,59,5",APP2025877,"KTSS018,KTSS008,KTSS005,KTSS002,KTSS004,KTSS006,KTSS016,KTSS012,KTSS014,KTSS003,KTSS001,KTSS009,KTSS019,KTSS013,KTSS020,KTSS015,KTSS007,KTSS010,KTSS011,KTSS017"
KT2025878,Sophia Anderson,10/05/2013,43 Tsui Ping Rd,KTPS010,"9,99,13,14,93,17,97","57,14,93,30,88,2,76",APP2025878,"KTSS015,KTSS016,KTSS006,KTSS018,KTSS004,KTSS007,KTSS005,KTSS008,KTSS010,KTSS014,KTSS012,KTSS011,KTSS003,KTSS020,KTSS013,KTSS017,KTSS001,KTSS019,KTSS002,KTSS009"
KT2025879,Matthew Hernandez,07/11/2013,97 Tsui Ping Rd,KTPS010,"61,55,47,26,76,43,57","72,7,15,0,55,7,70",APP2025879,"KTSS009,KTSS020,KTSS007,KTSS015,KTSS008,KTSS012,KTSS018,KTSS013,KTSS003,KTSS005,KTSS016,KTSS004,KTSS001,KTSS002,KTSS006,KTSS017,KTSS010,KTSS011,KTSS019,KTSS014"
KT2025880,Emily Miller,12/05/2013,17 Lam Tin Road,KTPS004,"94,21,29,71,93,58,84","38,66,95,100,58,68,14",APP2025880,"KTSS009,KTSS015,KTSS003,KTSS002,KTSS004,KTSS012,KTSS019,KTSS016,KTSS008,KTSS007,KTSS001,KTSS013,KTSS011,KTSS020,KTSS006,KTSS018,KTSS005,KTSS010,KTSS014,KTSS017"
KT2025881,Sophia Jackson,09/04/2013,13 Ngau Tau Kok Rd,KTPS010,"81,88,44,91,98,86,87","87,27,0,74,57,27,54",APP2025881,"KTSS006,KTSS019,KTSS001,KTSS012,KTSS002,KTSS017,KTSS013,KTSS020,KTSS016,KTSS007,KTSS009,KTSS004,KTSS008,KTSS015,KTSS011,KTSS010,KTSS018,KTSS005,KTSS003,KTSS014"
KT2025882,John Moore,07/31/2013,74 Kowloon Bay,KTPS017,"4,41,99,12,92,40,20","43,81,12,37,66,9,90",APP2025882,"KTSS020,KTSS012,KTSS010,KTSS014,KTSS016,KTSS004,KTSS019,KTSS002,KTSS008,KTSS001,KTSS007,KTSS005,KTSS015,KTSS006,KTSS003,KTSS009,KTSS013,KTSS017,KTSS011,KTSS018"
KT2025883,Benjamin Williams,02/21/2013,45 Kwun Tong Rd,KTPS008,"66,84,34,0,55,27,38","24,48,7,57,18,92,86",APP2025883,"KTSS002,KTSS007,KTSS012,KTSS017,KTSS013,KTSS018,KTSS005,KTSS004,KTSS006,KTSS014,KTSS003,KTSS019,KTSS020,KTSS015,KTSS011,KTSS001,KTSS009,KTSS016,KTSS008,KTSS010"
KT2025884,Ethan Rodriguez,01/01/2013,82 Kowloon Bay,KTPS002,"71,38,58,38,12,18,44","72,12,94,92,95,70,16",APP2025884,"KTSS007,KTSS015,KTSS008,KTSS005,KTSS020,KTSS018,KTSS013,KTSS012,KTSS006,KTSS019,KTSS010,KTSS017,KTSS009,KTSS004,KTSS001,KTSS003,KTSS002,KTSS011,KTSS016,KTSS014"
KT2025885,Isabella Miller,11/27/2013,77 Tsui Ping Rd,KTPS014,"63,9,54,2,64,54,2","17,22,66,94,90,12,54",APP2025885,"KTSS016,KTSS003,KTSS010,KTSS020,KTSS001,KTSS017,KTSS005,KTSS008,KTSS011,KTSS015,KTSS009,KTSS019,KTSS018,KTSS007,KTSS002,KTSS013,KTSS006,KTSS014,KTSS012,KTSS004"
KT2025886,Amelia Smith,03/16/2013,83 Hoi Yuen Road,KTPS006,"19,3,52,49,38,36,73","18,93,70,7,11,79,88",APP2025886,"KTSS010,KTSS006,KTSS009,KTSS017,KTSS019,KTSS020,KTSS003,KTSS012,KTSS004,KTSS002,KTSS016,KTSS013,KTSS007,KTSS011,KTSS005,KTSS015,KTSS018,KTSS014,KTSS008,KTSS001"
KT2025887,Harper Thomas,12/06/2013,67 Ngau Tau Kok Rd,KTPS019,"54,35,52,44,2,2,96","90,29,82,78,33,77,53",APP2025887,"KTSS018,KTSS002,KTSS005,KTSS012,KTSS016,KTSS007,KTSS017,KTSS014,KTSS001,KTSS004,KTSS010,KTSS008,KTSS020,KTSS015,KTSS006,KTSS013,KTSS009,KTSS011,KTSS003,KTSS019"
KT2025888,William Garcia,03/12/2013,82 Lei Yue Mun,KTPS007,"91,95,11,36,71,55,27","39,46,23,23,6,28,30",APP2025888,"KTSS008,KTSS017,KTSS006,KTSS007,KTSS005,KTSS020,KTSS002,KTSS011,KTSS001,KTSS013,KTSS012,KTSS010,KTSS003,KTSS016,KTSS018,KTSS019,KTSS004,KTSS009,KTSS014,KTSS015"
KT2025889,Mary Smith,02/06/2013,92 Tsui Ping Rd,KTPS005,"6,74,82,38,46,76,3","3,87,25,29,38,49,59",APP2025889,"KTSS017,KTSS010,KTSS008,KTSS012,KTSS019,KTSS002,KTSS009,KTSS011,KTSS020,KTSS001,KTSS014,KTSS018,KTSS006,KTSS013,KTSS004,KTSS015,KTSS005,KTSS007,KTSS003,KTSS016"
KT2025890,Harper Johnson,07/17/2013,31 Kwun Tong Rd,KTPS017,"39,39,40,48,69,95,85","9,43,76,44,2,63,60",APP2025890,"KTSS003,KTSS012,KTSS004,KTSS007,KTSS013,KTSS005,KTSS020,KTSS019,KTSS001,KTSS014,KTSS017,KTSS006,KTSS016,KTSS008,KTSS010,KTSS002,KTSS018,KTSS015,KTSS009,KTSS011"
KT2025891,Mia Jones,03/31/2013,73 Tsui Ping Rd,KTPS004,"3,33,72,62,68,54,60","29,8,100,43,94,64,57",APP2025891,"KTSS010,KTSS019,KTSS013,KTSS003,KTSS006,KTSS002,KTSS011,KTSS016,KTSS004,KTSS008,KTSS007,KTSS018,KTSS014,KTSS017,KTSS015,KTSS005,KTSS012,KTSS020,KTSS001,KTSS009"
KT2025892,Isabella Gonzalez,06/05/2013,94 Yau Tong Bay,KTPS001,"53,94,82,83,95,66,83","43,99,97,31,99,43,21",APP2025892,"KTSS014,KTSS017,KTSS012,KTSS011,KTSS016,KTSS001,KTSS015,KTSS004,KTSS020,KTSS002,KTSS003,KTSS008,KTSS005,KTSS018,KTSS009,KTSS013,KTSS010,KTSS019,KTSS006,KTSS007"
KT2025893,Benjamin Hernandez,03/29/2013,90 Kowloon Bay,KTPS003,"72,15,97,64,9,33,6","87,66,35,43,39,29,72",APP2025893,"KTSS008,KTSS010,KTSS004,KTSS005,KTSS014,KTSS007,KTSS012,KTSS015,KTSS013,KTSS009,KTSS006,KTSS003,KTSS018,KTSS019,KTSS020,KTSS016,KTSS017,KTSS011,KTSS001,KTSS002"
KT2025894,Charlotte Johnson,09/04/2013,59 Sau Mau Ping,KTPS004,"41,67,74,91,45,53,83","80,71,7,47,22,46,76",APP2025894,"KTSS004,KTSS013,KTSS002,KTSS008,KTSS015,KTSS019,KTSS006,KTSS016,KTSS014,KTSS012,KTSS018,KTSS017,KTSS001,KTSS003,KTSS007,KTSS011,KTSS009,KTSS005,KTSS020,KTSS010"
KT2025895,Olivia Hernandez,01/24/2013,15 Ngau Tau Kok Rd,KTPS005,"23,58,61,68,69,78,98","34,98,74,70,55,28,83",APP2025895,"KTSS010,KTSS013,KTSS006,KTSS012,KTSS020,KTSS017,KTSS007,KTSS001,KTSS019,KTSS002,KTSS014,KTSS011,KTSS009,KTSS016,KTSS008,KTSS003,KTSS015,KTSS018,KTSS004,KTSS005"
KT2025896,Daniel Moore,09/05/2013,56 Tsui Ping Rd,KTPS009,"50,9,87,27,55,21,14","36,97,31,90,7,38,69",APP2025896,"KTSS003,KTSS020,KTSS010,KTSS014,KTSS013,KTSS009,KTSS004,KTSS015,KTSS008,KTSS001,KTSS006,KTSS018,KTSS005,KTSS012,KTSS011,KTSS002,KTSS007,KTSS019,KTSS016,KTSS017"
KT2025897,Mia Gonzalez,07/23/2013,60 Lam Tin Road,KTPS010,"45,27,66,82,2,51,41","81,56,33,17,14,33,60",APP2025897,"KTSS016,KTSS008,KTSS012,KTSS014,KTSS007,KTSS006,KTSS003,KTSS019,KTSS011,KTSS015,KTSS004,KTSS020,KTSS017,KTSS001,KTSS018,KTSS005,KTSS002,KTSS009,KTSS013,KTSS010"
KT2025898,Benjamin Jones,08/03/2013,34 Tsui Ping Rd,KTPS014,"51,40,58,6,8,93,91","91,60,87,12,22,99,76",APP2025898,"KTSS019,KTSS009,KTSS012,KTSS016,KTSS007,KTSS008,KTSS013,KTSS004,KTSS005,KTSS017,KTSS011,KTSS003,KTSS015,KTSS001,KTSS018,KTSS010,KTSS002,KTSS014,KTSS006,KTSS020"
KT2025899,William Wilson,09/05/2013,38 Hoi Yuen Road,KTPS009,"56,29,17,62,53,37,73","75,57,19,81,37,34,9",APP2025899,"KTSS019,KTSS013,KTSS008,KTSS005,KTSS003,KTSS018,KTSS002,KTSS016,KTSS015,KTSS011,KTSS010,KTSS017,KTSS020,KTSS004,KTSS014,KTSS006,KTSS009,KTSS007,KTSS001,KTSS012"
KT2025900,Emily Jackson,04/10/2013,55 Kwun Tong Bypass,KTPS018,"68,25,9,77,3,93,87","5,93,39,14,78,63,6",APP2025900,"KTSS019,KTSS012,KTSS004,KTSS003,KTSS014,KTSS017,KTSS001,KTSS020,KTSS011,KTSS018,KTSS005,KTSS016,KTSS009,KTSS007,KTSS008,KTSS002,KTSS006,KTSS013,KTSS015,KTSS010"
KT2025901,Harper Martinez,02/05/2013,59 Tsui Ping Rd,KTPS003,"17,87,49,2,97,45,43","54,99,26,76,98,15,65",APP2025901,"KTSS003,KTSS010,KTSS020,KTSS013,KTSS011,KTSS019,KTSS008,KTSS012,KTSS002,KTSS017,KTSS001,KTSS006,KTSS018,KTSS014,KTSS005,KTSS009,KTSS007,KTSS004,KTSS016,KTSS015"
KT2025902,John Rodriguez,01/12/2013,57 Yau Tong Bay,KTPS016,"73,12,69,88,25,42,18","1,11,95,61,84,20,18",APP2025902,"KTSS020,KTSS015,KTSS005,KTSS016,KTSS002,KTSS007,KTSS011,KTSS004,KTSS012,KTSS001,KTSS017,KTSS019,KTSS010,KTSS003,KTSS018,KTSS009,KTSS013,KTSS014,KTSS006,KTSS008"
KT2025903,Benjamin Williams,01/18/2013,91 Yau Tong Bay,KTPS012,"53,49,40,78,63,0,95","40,91,91,33,78,49,98",APP2025903,"KTSS012,KTSS019,KTSS001,KTSS005,KTSS002,KTSS011,KTSS014,KTSS006,KTSS004,KTSS003,KTSS009,KTSS013,KTSS018,KTSS020,KTSS010,KTSS007,KTSS008,KTSS016,KTSS017,KTSS015"
KT2025904,Daniel Smith,04/17/2013,25 Kwun Tong Rd,KTPS005,"16,73,49,39,86,43,34","68,62,83,77,82,24,66",APP2025904,"KTSS010,KTSS008,KTSS009,KTSS017,KTSS001,KTSS018,KTSS011,KTSS019,KTSS007,KTSS014,KTSS006,KTSS015,KTSS002,KTSS003,KTSS020,KTSS013,KTSS004,KTSS012,KTSS005,KTSS016"
KT2025905,James Taylor,01/11/2013,72 Kwun Tong Rd,KTPS019,"24,29,23,33,62,99,74","99,32,16,63,82,51,29",APP2025905,"KTSS019,KTSS012,KTSS011,KTSS008,KTSS007,KTSS014,KTSS020,KTSS013,KTSS016,KTSS003,KTSS006,KTSS001,KTSS018,KTSS009,KTSS017,KTSS004,KTSS015,KTSS002,KTSS005,KTSS010"
KT2025906,Mia Jackson,08/30/2013,22 Ngau Tau Kok Rd,KTPS017,"41,97,58,30,15,75,30","37,35,48,89,57,72,36",APP2025906,"KTSS009,KTSS018,KTSS007,KTSS014,KTSS008,KTSS019,KTSS012,KTSS015,KTSS001,KTSS020,KTSS004,KTSS006,KTSS005,KTSS011,KTSS017,KTSS010,KTSS003,KTSS016,KTSS002,KTSS013"
KT2025907,Ethan Rodriguez,07/15/2013,39 Lam Tin Road,KTPS017,"31,56,89,24,92,5,61","9,38,53,79,31,69,85",APP2025907,"KTSS011,KTSS007,KTSS012,KTSS016,KTSS004,KTSS019,KTSS017,KTSS014,KTSS001,KTSS018,KTSS003,KTSS005,KTSS006,KTSS013,KTSS015,KTSS009,KTSS008,KTSS020,KTSS002,KTSS010"
KT2025908,Isabella Davis,07/27/2013,44 Yau Tong Bay,KTPS008,"37,52,85,69,54,68,62","17,90,78,46,9,68,37",APP2025908,"KTSS001,KTSS019,KTSS010,KTSS005,KTSS008,KTSS004,KTSS018,KTSS009,KTSS016,KTSS011,KTSS006,KTSS015,KTSS014,KTSS007,KTSS017,KTSS020,KTSS012,KTSS002,KTSS013,KTSS003"
KT2025909,Ethan Gonzalez,11/13/2013,91 Hoi Yuen Road,KTPS001,"71,37,31,73,98,86,75","39,64,68,67,88,47,22",APP2025909,"KTSS018,KTSS010,KTSS016,KTSS009,KTSS004,KTSS005,KTSS014,KTSS017,KTSS008,KTSS020,KTSS019,KTSS007,KTSS002,KTSS001,KTSS013,KTSS011,KTSS006,KTSS015,KTSS003,KTSS012"
KT2025910,Harper Davis,05/17/2013,3 Hoi Yuen Road,KTPS009,"11,68,3,100,23,6,25","83,98,90,38,32,20,96",APP2025910,"KTSS017,KTSS002,KTSS009,KTSS014,KTSS015,KTSS003,KTSS010,KTSS011,KTSS005,KTSS008,KTSS012,KTSS001,KTSS016,KTSS019,KTSS006,KTSS004,KTSS013,KTSS007,KTSS018,KTSS020"
KT2025911,Mary Martin,03/06/2013,56 Sau Mau Ping,KTPS015,"48,62,68,62,30,29,78","31,42,31,53,88,81,33",APP2025911,"KTSS017,KTSS004,KTSS008,KTSS020,KTSS009,KTSS019,KTSS015,KTSS005,KTSS011,KTSS018,KTSS007,KTSS016,KTSS002,KTSS013,KTSS010,KTSS006,KTSS014,KTSS003,KTSS012,KTSS001"
KT2025912,Mary Johnson,05/04/2013,52 Lei Yue Mun,KTPS004,"67,98,8,32,49,72,67","48,18,22,94,42,57,20",APP2025912,"KTSS005,KTSS006,KTSS013,KTSS018,KTSS014,KTSS001,KTSS017,KTSS019,KTSS015,KTSS012,KTSS020,KTSS010,KTSS009,KTSS004,KTSS008,KTSS002,KTSS011,KTSS016,KTSS003,KTSS007"
KT2025913,Olivia Brown,01/07/2013,68 Tsui Ping Rd,KTPS017,"24,3,82,66,68,43,35","4,27,14,100,4,70,24",APP2025913,"KTSS010,KTSS013,KTSS015,KTSS018,KTSS006,KTSS017,KTSS005,KTSS016,KTSS019,KTSS007,KTSS009,KTSS011,KTSS008,KTSS012,KTSS020,KTSS014,KTSS003,KTSS002,KTSS004,KTSS001"
KT2025914,Benjamin Garcia,06/24/2013,24 Tsui Ping Rd,KTPS018,"22,36,7,68,51,95,76","82,14,82,7,15,6,12",APP2025914,"KTSS009,KTSS018,KTSS008,KTSS005,KTSS017,KTSS004,KTSS007,KTSS001,KTSS015,KTSS003,KTSS011,KTSS010,KTSS006,KTSS014,KTSS013,KTSS002,KTSS012,KTSS016,KTSS020,KTSS019"
KT2025915,Benjamin Williams,07/13/2013,48 Tsui Ping Rd,KTPS006,"40,11,98,33,80,93,68","38,97,80,44,73,41,52",APP2025915,"KTSS005,KTSS013,KTSS017,KTSS012,KTSS007,KTSS008,KTSS004,KTSS014,KTSS018,KTSS010,KTSS003,KTSS020,KTSS001,KTSS015,KTSS006,KTSS009,KTSS019,KTSS011,KTSS002,KTSS016"
KT2025916,Isabella Davis,01/23/2013,1 Lei Yue Mun,KTPS013,"40,76,90,84,84,31,28","30,50,0,76,8,10,94",APP2025916,"KTSS003,KTSS011,KTSS018,KTSS017,KTSS004,KTSS016,KTSS010,KTSS012,KTSS005,KTSS015,KTSS007,KTSS019,KTSS008,KTSS020,KTSS006,KTSS013,KTSS002,KTSS009,KTSS014,KTSS001"
KT2025917,Ethan Moore,01/05/2013,99 Lam Tin Road,KTPS004,"5,15,37,32,73,75,1","58,83,8,92,33,48,78",APP2025917,"KTSS008,KTSS020,KTSS017,KTSS015,KTSS012,KTSS018,KTSS006,KTSS002,KTSS016,KTSS013,KTSS019,KTSS001,KTSS011,KTSS005,KTSS003,KTSS010,KTSS014,KTSS009,KTSS007,KTSS004"
KT2025918,Daniel Moore,05/30/2013,48 Lei Yue Mun,KTPS012,"32,55,51,50,15,13,45","48,69,14,15,54,90,49",APP2025918,"KTSS005,KTSS007,KTSS014,KTSS016,KTSS013,KTSS018,KTSS019,KTSS002,KTSS004,KTSS008,KTSS006,KTSS001,KTSS010,KTSS003,KTSS009,KTSS017,KTSS011,KTSS012,KTSS015,KTSS020"
KT2025919,Mia Miller,08/15/2013,35 Kowloon Bay,KTPS011,"40,91,74,21,27,36,40","27,8,3,3,97,72,55",APP2025919,"KTSS010,KTSS009,KTSS014,KTSS020,KTSS005,KTSS004,KTSS011,KTSS007,KTSS013,KTSS019,KTSS018,KTSS015,KTSS002,KTSS017,KTSS003,KTSS012,KTSS006,KTSS001,KTSS016,KTSS008"
KT2025920,Charlotte Taylor,08/10/2013,63 Kwun Tong Bypass,KTPS020,"45,2,69,41,12,67,19","16,76,89,5,12,7,79",APP2025920,"KTSS004,KTSS015,KTSS006,KTSS001,KTSS018,KTSS016,KTSS012,KTSS013,KTSS007,KTSS002,KTSS005,KTSS020,KTSS011,KTSS010,KTSS017,KTSS003,KTSS008,KTSS009,KTSS014,KTSS019"
KT2025921,Alexander Taylor,04/28/2013,66 Kwun Tong Bypass,KTPS001,"57,0,16,78,51,80,96","40,73,4,62,35,28,79",APP2025921,"KTSS017,KTSS018,KTSS007,KTSS006,KTSS016,KTSS001,KTSS009,KTSS020,KTSS008,KTSS013,KTSS011,KTSS019,KTSS012,KTSS002,KTSS014,KTSS003,KTSS005,KTSS015,KTSS004,KTSS010"
KT2025922,Mary Garcia,06/27/2013,13 Hoi Yuen Road,KTPS008,"72,23,27,3,2,47,75","78,82,26,11,38,74,98",APP2025922,"KTSS004,KTSS011,KTSS018,KTSS002,KTSS009,KTSS016,KTSS003,KTSS013,KTSS010,KTSS014,KTSS015,KTSS019,KTSS020,KTSS017,KTSS012,KTSS006,KTSS008,KTSS001,KTSS005,KTSS007"
KT2025923,James Lopez,06/12/2013,55 Kwun Tong Rd,KTPS007,"61,66,7,14,69,46,79","98,33,99,42,31,12,7",APP2025923,"KTSS002,KTSS014,KTSS009,KTSS001,KTSS011,KTSS005,KTSS019,KTSS008,KTSS003,KTSS006,KTSS010,KTSS004,KTSS017,KTSS016,KTSS020,KTSS018,KTSS013,KTSS012,KTSS015,KTSS007"
KT2025924,Michael Williams,05/04/2013,71 Hoi Yuen Road,KTPS011,"74,21,94,2,95,39,58","35,56,93,2,33,95,73",APP2025924,"KTSS014,KTSS006,KTSS008,KTSS002,KTSS015,KTSS020,KTSS016,KTSS005,KTSS011,KTSS012,KTSS009,KTSS013,KTSS004,KTSS003,KTSS019,KTSS001,KTSS007,KTSS010,KTSS018,KTSS017"
KT2025925,Olivia Moore,01/18/2013,83 Hoi Yuen Road,KTPS020,"42,71,55,72,87,5,63","21,44,1,61,68,12,14",APP2025925,"KTSS002,KTSS017,KTSS011,KTSS016,KTSS019,KTSS010,KTSS001,KTSS014,KTSS013,KTSS007,KTSS018,KTSS003,KTSS006,KTSS005,KTSS004,KTSS008,KTSS009,KTSS015,KTSS012,KTSS020"
KT2025926,Sarah Thomas,02/09/2013,64 Lei Yue Mun,KTPS018,"90,3,9,94,96,51,42","27,40,45,17,97,54,45",APP2025926,"KTSS013,KTSS017,KTSS018,KTSS014,KTSS020,KTSS004,KTSS001,KTSS008,KTSS015,KTSS002,KTSS012,KTSS016,KTSS005,KTSS003,KTSS006,KTSS010,KTSS019,KTSS007,KTSS011,KTSS009"
KT2025927,Michael Thomas,05/01/2013,86 Hoi Yuen Road,KTPS014,"59,51,7,10,99,70,91","7,20,57,54,62,64,53",APP2025927,"KTSS002,KTSS017,KTSS012,KTSS010,KTSS009,KTSS011,KTSS019,KTSS016,KTSS013,KTSS001,KTSS008,KTSS003,KTSS007,KTSS004,KTSS014,KTSS015,KTSS005,KTSS020,KTSS018,KTSS006"
KT2025928,Daniel Williams,03/25/2013,43 Hoi Yuen Road,KTPS009,"29,46,80,27,18,19,48","34,85,26,48,69,35,5",APP2025928,"KTSS019,KTSS004,KTSS013,KTSS007,KTSS008,KTSS005,KTSS016,KTSS020,KTSS001,KTSS006,KTSS009,KTSS011,KTSS017,KTSS002,KTSS010,KTSS012,KTSS003,KTSS018,KTSS015,KTSS014"
KT2025929,Olivia Johnson,02/08/2013,55 Kowloon Bay,KTPS002,"100,10,87,56,42,50,71","77,91,99,4,94,76,83",APP2025929,"KTSS002,KTSS016,KTSS015,KTSS014,KTSS017,KTSS011,KTSS004,KTSS019,KTSS018,KTSS012,KTSS020,KTSS010,KTSS008,KTSS003,KTSS013,KTSS007,KTSS005,KTSS006,KTSS001,KTSS009"
KT2025930,Charlotte Moore,04/04/2013,10 Sau Mau Ping,KTPS017,"31,13,91,54,80,62,24","18,30,30,59,28,79,37",APP2025930,"KTSS011,KTSS019,KTSS005,KTSS016,KTSS006,KTSS017,KTSS004,KTSS003,KTSS020,KTSS007,KTSS015,KTSS001,KTSS010,KTSS012,KTSS008,KTSS014,KTSS013,KTSS009,KTSS002,KTSS018"
KT2025931,James Smith,03/21/2013,1 Kwun Tong Bypass,KTPS017,"3,20,73,88,26,97,51","55,37,47,17,28,19,91",APP2025931,"KTSS019,KTSS010,KTSS015,KTSS009,KTSS016,KTSS014,KTSS017,KTSS013,KTSS011,KTSS001,KTSS005,KTSS003,KTSS020,KTSS012,KTSS007,KTSS008,KTSS018,KTSS002,KTSS006,KTSS004"
